"","TCGA.3L.AA1B.01","TCGA.4N.A93T.01","TCGA.4T.AA8H.01","TCGA.5M.AAT4.01","TCGA.5M.AATE.01","TCGA.A6.2671.01","TCGA.A6.2675.01","TCGA.A6.2681.01","TCGA.A6.2685.01","TCGA.A6.2686.01","TCGA.A6.4105.01","TCGA.A6.4107.01","TCGA.A6.5657.01","TCGA.A6.5660.01","TCGA.A6.5661.01","TCGA.A6.5662.01","TCGA.A6.5664.01","TCGA.A6.5665.01","TCGA.A6.5666.01","TCGA.A6.5667.01","TCGA.A6.6137.01","TCGA.A6.6138.01","TCGA.A6.6142.01","TCGA.A6.6648.01","TCGA.A6.6649.01","TCGA.A6.6651.01","TCGA.A6.6652.01","TCGA.A6.6653.01","TCGA.A6.6654.01","TCGA.A6.6782.01","TCGA.A6.A565.01","TCGA.A6.A566.01","TCGA.A6.A567.01","TCGA.A6.A56B.01","TCGA.AA.3489.01","TCGA.AA.3492.01","TCGA.AA.3496.01","TCGA.AA.3502.01","TCGA.AA.3506.01","TCGA.AA.3510.01","TCGA.AA.3511.01","TCGA.AA.3655.01","TCGA.AA.3660.01","TCGA.AA.3663.01","TCGA.AA.3712.01","TCGA.AA.3713.01","TCGA.AD.5900.01","TCGA.AD.6548.01","TCGA.AD.6888.01","TCGA.AD.6889.01","TCGA.AD.6890.01","TCGA.AD.6895.01","TCGA.AD.6899.01","TCGA.AD.6901.01","TCGA.AD.6963.01","TCGA.AD.6964.01","TCGA.AD.6965.01","TCGA.AD.A5EJ.01","TCGA.AD.A5EK.01","TCGA.AM.5820.01","TCGA.AM.5821.01","TCGA.AU.3779.01","TCGA.AU.6004.01","TCGA.AY.5543.01","TCGA.AY.6196.01","TCGA.AY.6197.01","TCGA.AY.6386.01","TCGA.AY.A54L.01","TCGA.AY.A69D.01","TCGA.AY.A71X.01","TCGA.AY.A8YK.01","TCGA.AZ.4308.01","TCGA.AZ.4323.01","TCGA.AZ.4614.01","TCGA.AZ.4615.01","TCGA.AZ.4616.01","TCGA.AZ.4682.01","TCGA.AZ.5403.01","TCGA.AZ.5407.01","TCGA.AZ.6598.01","TCGA.AZ.6599.01","TCGA.AZ.6600.01","TCGA.AZ.6603.01","TCGA.AZ.6605.01","TCGA.AZ.6606.01","TCGA.CA.5254.01","TCGA.CA.5255.01","TCGA.CA.5256.01","TCGA.CA.5796.01","TCGA.CA.5797.01","TCGA.CA.6715.01","TCGA.CA.6716.01","TCGA.CA.6717.01","TCGA.CA.6718.01","TCGA.CA.6719.01","TCGA.CK.4947.01","TCGA.CK.4948.01","TCGA.CK.4950.01","TCGA.CK.4952.01","TCGA.CK.5912.01","TCGA.CK.5913.01","TCGA.CK.5914.01","TCGA.CK.5915.01","TCGA.CK.5916.01","TCGA.CK.6746.01","TCGA.CK.6747.01","TCGA.CK.6748.01","TCGA.CK.6751.01","TCGA.CM.4743.01","TCGA.CM.4744.01","TCGA.CM.4746.01","TCGA.CM.4747.01","TCGA.CM.4750.01","TCGA.CM.4751.01","TCGA.CM.4752.01","TCGA.CM.5341.01","TCGA.CM.5344.01","TCGA.CM.5348.01","TCGA.CM.5349.01","TCGA.CM.5860.01","TCGA.CM.5861.01","TCGA.CM.5863.01","TCGA.CM.5864.01","TCGA.CM.5868.01","TCGA.CM.6162.01","TCGA.CM.6163.01","TCGA.CM.6164.01","TCGA.CM.6165.01","TCGA.CM.6166.01","TCGA.CM.6167.01","TCGA.CM.6168.01","TCGA.CM.6169.01","TCGA.CM.6170.01","TCGA.CM.6171.01","TCGA.CM.6172.01","TCGA.CM.6674.01","TCGA.CM.6675.01","TCGA.CM.6676.01","TCGA.CM.6677.01","TCGA.CM.6678.01","TCGA.CM.6679.01","TCGA.CM.6680.01","TCGA.D5.5537.01","TCGA.D5.5538.01","TCGA.D5.5539.01","TCGA.D5.5540.01","TCGA.D5.5541.01","TCGA.D5.6529.01","TCGA.D5.6530.01","TCGA.D5.6531.01","TCGA.D5.6532.01","TCGA.D5.6533.01","TCGA.D5.6534.01","TCGA.D5.6535.01","TCGA.D5.6536.01","TCGA.D5.6537.01","TCGA.D5.6538.01","TCGA.D5.6539.01","TCGA.D5.6540.01","TCGA.D5.6541.01","TCGA.D5.6898.01","TCGA.D5.6920.01","TCGA.D5.6922.01","TCGA.D5.6924.01","TCGA.D5.6926.01","TCGA.D5.6927.01","TCGA.D5.6928.01","TCGA.D5.6929.01","TCGA.D5.6930.01","TCGA.D5.6931.01","TCGA.D5.6932.01","TCGA.D5.7000.01","TCGA.DM.A0X9.01","TCGA.DM.A0XD.01","TCGA.DM.A0XF.01","TCGA.DM.A1D0.01","TCGA.DM.A1D4.01","TCGA.DM.A1D6.01","TCGA.DM.A1D7.01","TCGA.DM.A1D8.01","TCGA.DM.A1D9.01","TCGA.DM.A1DA.01","TCGA.DM.A1DB.01","TCGA.DM.A1HA.01","TCGA.DM.A1HB.01","TCGA.DM.A280.01","TCGA.DM.A282.01","TCGA.DM.A285.01","TCGA.DM.A288.01","TCGA.DM.A28A.01","TCGA.DM.A28C.01","TCGA.DM.A28E.01","TCGA.DM.A28F.01","TCGA.DM.A28G.01","TCGA.DM.A28H.01","TCGA.DM.A28K.01","TCGA.DM.A28M.01","TCGA.F4.6459.01","TCGA.F4.6460.01","TCGA.F4.6461.01","TCGA.F4.6463.01","TCGA.F4.6569.01","TCGA.F4.6570.01","TCGA.F4.6703.01","TCGA.F4.6704.01","TCGA.F4.6805.01","TCGA.F4.6806.01","TCGA.F4.6807.01","TCGA.F4.6808.01","TCGA.F4.6809.01","TCGA.F4.6854.01","TCGA.F4.6855.01","TCGA.F4.6856.01","TCGA.G4.6293.01","TCGA.G4.6294.01","TCGA.G4.6295.01","TCGA.G4.6297.01","TCGA.G4.6298.01","TCGA.G4.6299.01","TCGA.G4.6302.01","TCGA.G4.6303.01","TCGA.G4.6304.01","TCGA.G4.6306.01","TCGA.G4.6307.01","TCGA.G4.6309.01","TCGA.G4.6311.01","TCGA.G4.6315.01","TCGA.G4.6317.01","TCGA.G4.6320.01","TCGA.G4.6321.01","TCGA.G4.6322.01","TCGA.G4.6323.01","TCGA.G4.6586.01","TCGA.G4.6588.01","TCGA.G4.6627.01","TCGA.G4.6628.01","TCGA.NH.A50T.01","TCGA.NH.A50U.01","TCGA.NH.A50V.01","TCGA.NH.A5IV.01","TCGA.NH.A6GA.01","TCGA.NH.A6GB.01","TCGA.NH.A6GC.01","TCGA.NH.A8F7.01","TCGA.NH.A8F8.01","TCGA.QG.A5YV.01","TCGA.QG.A5YW.01","TCGA.QG.A5YX.01","TCGA.QG.A5Z1.01","TCGA.QG.A5Z2.01","TCGA.QL.A97D.01","TCGA.RU.A8FL.01","TCGA.SS.A7HO.01","TCGA.T9.A92H.01","TCGA.WS.AB45.01"
"hsa-mir-1179",0.032098635077426,-0.447397908956953,0.0881447886825214,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.110082539063179,-0.447397908956953,-0.447397908956953,-0.447397908956953,1.15829593984925,1.05049690899114,-0.447397908956953,-0.447397908956953,0.586578885528078,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.291415074681544,0.0638247158156946,-0.447397908956953,0.19168876226587,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.153820189819125,0.163058426790378,0.846054571287689,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,1.11784316978999,0.740166494295489,-0.447397908956953,-0.447397908956953,1.79514042520274,0.0215841422507692,-0.447397908956953,0.583833481807386,-0.447397908956953,0.515391607458749,-0.447397908956953,0.622770228466359,-0.447397908956953,1.01142427227948,0.212955555511386,-0.447397908956953,0.509866827504193,-0.447397908956953,0.71511601239547,0.730089397575919,-0.447397908956953,0.389943856007913,-0.447397908956953,-0.447397908956953,0.335129206005294,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.672374344261261,2.41474810668571,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.52560034766686,-0.447397908956953,4.7796511867259,-0.447397908956953,-0.447397908956953,0.0821189141586822,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.448138771071122,-0.447397908956953,0.218017459973977,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,1.3740978366445,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.302587784950903,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,1.94147702569005,2.6318876711871,0.202547226788391,0.617992843801582,-0.447397908956953,-0.447397908956953,1.72279171183935,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,1.952000011645,1.91877489376303,-0.447397908956953,-0.447397908956953,0.231806053757561,-0.447397908956953,1.38772506099052,-0.447397908956953,-0.447397908956953,0.236494260575263,-0.447397908956953,1.30828883206667,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.76919600680075,-0.447397908956953,-0.447397908956953,0.0248157775662321,-0.447397908956953,0.194508480859126,0.0200638722863334,-0.447397908956953,-0.447397908956953,0.0196646952565654,2.24522526595867,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,1.16873399452127,-0.447397908956953,-0.447397908956953,0.772453121501092,-0.447397908956953,0.269422118966982,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.867041091299538,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.18940411075507,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,1.49515464076789,0.323642249989096,-0.447397908956953,0.365360496164006,0.419228162361962,-0.447397908956953,-0.447397908956953,1.38861259289713,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.842958826024913,-0.447397908956953,1.47983728389157,-0.447397908956953,0.534628543042252,0.36755596982773,-0.447397908956953,-0.447397908956953,0.138802052385748,-0.447397908956953,-0.447397908956953,0.703297824375847,-0.447397908956953,-0.00249812302385538,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.308363112190101,0.261447071499914,1.9802651426039,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.0203124596182921,0.160990350051047,-0.447397908956953,0.590899764547111,-0.447397908956953,-0.447397908956953,-0.447397908956953,1.1183017987178,0.224476484040756,-0.447397908956953,-0.447397908956953,2.21056056283105,-0.447397908956953,-0.09833882924551,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,1.93521334357401,0.308244208394,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.451697391825863,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.024887969156722,0.506044919772371,-0.447397908956953,0.156255431027735,0.958987698198881,-0.447397908956953,-0.447397908956953,-0.447397908956953,0.247913271565118,-0.447397908956953,0.205184343123348
"hsa-mir-1185-2",-0.547574013869217,-0.547574013869217,-0.101609213898161,-0.547574013869217,0.383958159934826,1.32515139560071,-0.0833408956044978,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.789542408880844,-0.547574013869217,-0.547574013869217,-0.0148895140306608,0.757562243087437,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.250892422718718,-0.129167286771277,0.0676609354945574,-0.547574013869217,-0.547574013869217,-0.0153845904071829,-0.276951121422939,-0.547574013869217,-0.547574013869217,-0.3031017628828,-0.547574013869217,0.529528295931468,0.245096308840057,-0.187657024397524,-0.00755177487863764,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.886237897735264,0.254173887829572,0.91454919395266,-0.10199112996005,-0.547574013869217,-0.547574013869217,1.65201850067973,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.0635413768034484,-0.547574013869217,0.836026544376432,-0.547574013869217,-0.547574013869217,0.318222625912195,-0.547574013869217,1.11550423144279,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.0708932609948007,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.262675056466422,-0.547574013869217,-0.00348153981166005,-0.547574013869217,-0.547574013869217,0.334319680668826,-0.547574013869217,-0.219536406785712,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.632412239492413,0.768625431972788,0.859981168480434,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.00684098665234536,-0.156502575274959,0.0769648351133395,-0.339748023524928,0.177826038050209,1.42318712693157,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.534889265837235,-0.547574013869217,-0.547574013869217,0.304498401503038,1.25961742838852,1.88770314598288,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.437620902889983,1.24185833151071,-0.547574013869217,0.0180224562285581,-0.110966157414428,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.914446642417523,0.408347743998201,-0.547574013869217,-0.547574013869217,0.64353731292483,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,1.41856523533076,-0.547574013869217,0.521500986112146,0.230965414550185,1.35419823386323,0.481615511463631,-0.547574013869217,0.199839255506278,0.105484770660842,-0.547574013869217,-0.547574013869217,0.231403910769391,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.646263769255533,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.610370731957685,-0.0196210296862786,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.321094068896023,0.182515118587839,0.755428110278643,-0.547574013869217,0.322179700664539,-0.547574013869217,-0.547574013869217,1.87886956892179,0.0944976113618845,0.209337649415837,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.260662924621843,-0.0379388556175942,0.48756350050156,-0.547574013869217,-0.547574013869217,1.60147827515649,0.942089585526615,0.254863458496871,2.16948293820006,0.270193144869893,0.131066074287702,-0.547574013869217,-0.547574013869217,0.428727209411748,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.177090680018611,0.425254602256429,-0.547574013869217,2.36574889515256,0.0817741484852679,0.0427055498580142,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.28313231959628,1.58632186551525,0.465674052139621,-0.106906531126947,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.75623791378024,-0.547574013869217,0.141589983548628,-0.547574013869217,0.00576931590963757,-0.345271661382981,-0.256900528173797,-0.547574013869217,-0.547574013869217,2.63447635232873,-0.547574013869217,-0.547574013869217,0.113787908747083,-0.547574013869217,1.15128057216617,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.000500472773030853,0.708806060649596,-0.547574013869217,-0.547574013869217,0.444152374800242,-0.547574013869217,-0.547574013869217,-0.547574013869217,0.868019087079253,1.07689534659373,-0.154285340360106,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.547574013869217,-0.00256564851509423,0.307578483816972,-0.547574013869217,0.0314354897724731,0.392070339990123,-0.547574013869217
"hsa-mir-1197",0.398604935906286,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.540501362575332,-0.453747404612859,0.537229007157802,-0.453747404612859,0.790325128534213,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.0192072901719163,-0.453747404612859,0.465250398172776,-0.0712592550659929,7.82969758835451,2.13344774613602,1.52531427215819,-0.453747404612859,0.885985852937112,-0.453747404612859,0.454997395298818,1.61552484520824,0.682292107639198,0.412785142715586,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.0695985441274537,0.122632521351498,-0.453747404612859,3.71981167543123,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,1.2723728988465,1.37936797540493,-0.453747404612859,0.401979198585955,-0.453747404612859,-0.453747404612859,0.0628469275640873,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.397068778288138,-0.453747404612859,0.0628733479653823,2.68589833721324,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.241762110790388,-0.453747404612859,1.0749143682542,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.872334054153711,-0.453747404612859,-0.453747404612859,-0.453747404612859,3.00544554218948,-0.453747404612859,0.126976790192994,-0.453747404612859,-0.453747404612859,0.48752090929289,-0.453747404612859,-0.103624246652296,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,1.43540187220846,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,1.16519665382205,-0.453747404612859,0.359963211840914,1.48556666558147,-0.453747404612859,-0.0363465819262489,-0.453747404612859,-0.231929264026616,1.86897198048757,1.64969774711173,1.50557445804782,1.91374701199642,3.20344380383681,-0.453747404612859,1.6694828533386,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.266174561586914,0.45569187441857,2.43954696685313,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.133578116173687,-0.453747404612859,-0.453747404612859,0.50120667716367,0.286065349418963,-0.453747404612859,0.944261709507668,-0.453747404612859,-0.453747404612859,-0.453747404612859,1.36978491842095,2.13797695778658,1.10670565969809,0.566533006536934,1.41600552331493,-0.453747404612859,1.77103532723027,0.0687084823085221,-0.453747404612859,-0.453747404612859,0.19062731125555,-0.453747404612859,-0.0340442326705469,0.824622583758089,0.116778515293147,-0.0382677225346954,0.222856426492336,0.644733620026918,-0.038622510780656,-0.453747404612859,-0.453747404612859,0.515224587222158,0.135295442257859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,1.457576137581,-0.453747404612859,0.113502385532574,-0.453747404612859,1.42359572717266,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,1.06881502989811,-0.453747404612859,-0.453747404612859,-0.453747404612859,1.1047354526301,-0.453747404612859,0.502920228904799,-0.453747404612859,-0.453747404612859,0.672682630253924,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.840271010010779,-0.0224192561007727,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,1.2591777955712,-0.453747404612859,-0.453747404612859,0.270582994260127,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.568990103857363,-0.453747404612859,-0.0583208071175559,-0.107640147649127,0.887646563875651,2.65571869024834,-0.117887489008522,0.176273484666313,-0.453747404612859,0.0749512457002126,0.173314399721279,0.432887293757994,0.685032280687788,0.0869876256615795,0.486920788749191,0.469090792218148,0.376279696812061,0.849997492030359,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,1.92450766400954,0.136850471591218,-0.0218983967609581,0.166735719798839,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.889480894594128,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.4221115443727,0.216738216421036,-0.453747404612859,-0.0541879014864186,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.0339800688388306,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,-0.453747404612859,0.156239271798663,-0.453747404612859,-0.453747404612859,0.706285606358047
"hsa-mir-122",-0.10132315941628,-0.0863523889746039,-0.10132315941628,-0.10132315941628,-0.0343039429852779,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0629992235508629,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0860091808152351,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0749401452379626,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0883760195895927,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.00298231858784364,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0139233825534314,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0660508249352586,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.021582470791919,-0.0721764163756766,-0.0245882771661691,-0.10132315941628,0.0350239779988694,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0476706159882435,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,0.0383553105702376,8.30153506851531,-0.10132315941628,-0.10132315941628,-0.0359615951441866,-0.10132315941628,-0.10132315941628,-0.0563906219617705,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0706719230840326,-0.0688184972567516,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0856172518534058,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0796055118965441,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0557153999788461,-0.0889822946405756,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0716290387960753,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0216028241297615,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0814025844196738,-0.10132315941628,-0.10132315941628,-0.050007560797645,-0.0822473751484983,-0.10132315941628,-0.10132315941628,-0.0750599755145102,-0.10132315941628,-0.10132315941628,-0.070035881276455,-0.10132315941628,8.40272919289254,-0.10132315941628,-0.0782261916326314,-0.10132315941628,-0.10132315941628,-0.0753628586232787,-0.10132315941628,6.07698100905492,16.1416541623174,-0.10132315941628,-0.0429684861131841,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.085033238265688,-0.10132315941628,-0.0769107299661995,-0.10132315941628,-0.0568329254347599,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0373550355362275,-0.0830985262953986,-0.0537674583389591,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0778724251792567,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0814179766314171,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0631676474215094,-0.0608178545675949,-0.10132315941628,0.0414219225412921,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0368332268372909,-0.0878566278495248,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0579060551725048,-0.10132315941628,0.0155493955177364,-0.10132315941628,-0.10132315941628,-0.0786649332714984,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.10132315941628,-0.0180094423336712,-0.0337201838142832,-0.10132315941628
